source_file,label,split
fire_siren/S-211107_S_103_C_012_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_231.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_474.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_382.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_553.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_221.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_409.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_59.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_81.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_462.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_228.wav,fire_siren,train
fire_siren/S-211107_S_103_C_009_0001.wav,fire_siren,train
fire_siren/S-211107_S_103_C_035_0001.wav,fire_siren,train
fire_siren/S-211107_S_103_C_023_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_594.wav,fire_siren,train
fire_siren/S-211014_S_103_C_147_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_117.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_443.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_572.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_151.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_371.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_338.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_412.wav,fire_siren,train
fire_siren/S-211014_S_103_C_222_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_306.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_83.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_215.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_210.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_521.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_62.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_307.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_286.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_166.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_551.wav,fire_siren,train
fire_siren/S-211014_S_103_C_276_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_41.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_399.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_54.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_417.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_165.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_108.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_47.wav,fire_siren,train
fire_siren/S-211014_S_103_C_139_0001.wav,fire_siren,train
fire_siren/S-211106_S_103_C_008_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_121.wav,fire_siren,train
fire_siren/S-211107_S_103_C_218_0001.wav,fire_siren,train
fire_siren/S-211106_S_103_C_014_0001.wav,fire_siren,train
fire_siren/S-211107_S_103_C_037_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_127.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_103.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_283.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_361.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_37.wav,fire_siren,train
fire_siren/S-211014_S_103_C_285_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_119.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_346.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_416.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_405.wav,fire_siren,train
fire_siren/S-211103_S_103_C_004_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_587.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_191.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_56.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_392.wav,fire_siren,train
fire_siren/S-211014_S_103_C_284_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_178.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_243.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_308.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_200.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_233.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_67.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_205.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_596.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_186.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_533.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_379.wav,fire_siren,train
fire_siren/S-211107_S_103_C_022_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_30.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_595.wav,fire_siren,train
fire_siren/S-211014_S_103_C_202_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_426.wav,fire_siren,train
fire_siren/S-211014_S_103_C_151_0001.wav,fire_siren,train
fire_siren/S-211106_S_103_C_009_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_106.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_254.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_160.wav,fire_siren,train
fire_siren/S-211014_S_103_C_221_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_479.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_26.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_267.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_72.wav,fire_siren,train
fire_siren/S-211014_S_103_C_146_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_375.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_183.wav,fire_siren,train
fire_siren/S-211014_S_103_C_282_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_349.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_92.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_250.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_367.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_503.wav,fire_siren,train
fire_siren/S-211107_S_103_C_010_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_362.wav,fire_siren,train
fire_siren/S-211113_S_103_C_004_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_581.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_240.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_377.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_192.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_495.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_132.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_561.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_469.wav,fire_siren,train
fire_siren/S-211014_S_103_C_358_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_490.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_124.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_396.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_370.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_107.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_397.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_406.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_315.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_235.wav,fire_siren,train
fire_siren/S-211107_S_103_C_021_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_291.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_88.wav,fire_siren,train
fire_siren/S-211014_S_103_C_230_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_10.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_493.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_415.wav,fire_siren,train
fire_siren/S-211014_S_103_C_362_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_199.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_393.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_457.wav,fire_siren,train
fire_siren/S-211014_S_103_C_129_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_102.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_76.wav,fire_siren,train
fire_siren/S-211014_S_103_C_248_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_564.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_237.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_136.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_52.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_177.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_398.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_145.wav,fire_siren,train
fire_siren/S-211104_S_103_C_007_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_358.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_589.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_569.wav,fire_siren,train
fire_siren/S-211127_S_103_C_058_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_15.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_535.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_85.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_44.wav,fire_siren,train
fire_siren/S-211104_S_103_C_002_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_520.wav,fire_siren,train
fire_siren/S-211014_S_103_C_364_0001.wav,fire_siren,train
fire_siren/S-211014_S_103_C_131_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_486.wav,fire_siren,train
fire_siren/S-211106_S_103_C_031_0001.wav,fire_siren,train
fire_siren/S-211113_S_103_C_007_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_12.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_575.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_555.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_196.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_248.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_354.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_195.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_57.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_381.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_185.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_574.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_115.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_319.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_95.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_34.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_222.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_198.wav,fire_siren,train
fire_siren/S-211014_S_103_C_134_0001.wav,fire_siren,train
fire_siren/S-211106_S_103_C_007_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_435.wav,fire_siren,train
fire_siren/S-211106_S_103_C_016_0001.wav,fire_siren,train
fire_siren/S-211103_S_103_D_008_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_208.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_536.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_456.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_352.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_512.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_75.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_502.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_484.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_211.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_135.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_80.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_167.wav,fire_siren,train
fire_siren/S-211107_S_103_C_011_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_189.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_311.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_247.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_300.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_526.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_116.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_444.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_268.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_230.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_277.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_445.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_395.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_241.wav,fire_siren,train
fire_siren/S-211107_S_103_C_013_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_113.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_253.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_364.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_496.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_598.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_489.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_327.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_356.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_1.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_61.wav,fire_siren,train
fire_siren/S-211014_S_103_C_274_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_542.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_424.wav,fire_siren,train
fire_siren/S-211107_S_103_C_222_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_218.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_40.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_460.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_350.wav,fire_siren,train
fire_siren/S-211106_S_103_C_015_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_436.wav,fire_siren,train
fire_siren/S-211014_S_103_C_260_0001.wav,fire_siren,train
fire_siren/S-211109_S_103_C_001_0001.wav,fire_siren,train
fire_siren/S-211127_S_103_C_060_0001.wav,fire_siren,train
fire_siren/S-211014_S_103_C_203_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_213.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_543.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_468.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_89.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_353.wav,fire_siren,train
fire_siren/S-211014_S_103_C_127_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_380.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_339.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_220.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_284.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_467.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_597.wav,fire_siren,train
fire_siren/S-211014_S_103_C_357_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_529.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_576.wav,fire_siren,train
fire_siren/S-211014_S_103_C_232_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_120.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_475.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_7.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_93.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_317.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_78.wav,fire_siren,train
fire_siren/S-211014_S_103_C_229_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_394.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_246.wav,fire_siren,train
fire_siren/S-211014_S_103_C_269_0001.wav,fire_siren,train
fire_siren/S-211014_S_103_C_137_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_304.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_42.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_271.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_225.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_238.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_593.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_193.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_537.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_64.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_464.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_158.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_8.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_433.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_293.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_223.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_334.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_531.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_118.wav,fire_siren,train
fire_siren/S-211014_S_103_C_199_0001.wav,fire_siren,train
fire_siren/S-211014_S_103_C_257_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_173.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_65.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_79.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_487.wav,fire_siren,train
fire_siren/S-211014_S_103_C_214_0001.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_376.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_129.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_558.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_133.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_21.wav,fire_siren,train
fire_siren/archive__fire_alarm__2_fire_alarm_263.wav,fire_siren,train
fire_siren/S-211014_S_103_C_196_0001.wav,fire_siren,train
